user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
9597,34.0,Female,Designer,1.82,29.0,8.1,9.12,1.0,0.0,70.0,285.0,2.08
9598,42.0,Female,Doctor,6.47,38.0,6.77,5.98,8.66,3.0,112.0,206.0,9.1
9599,45.0,Male,Software Engineer,6.95,45.0,5.67,5.39,9.69,1.0,74.0,232.0,10.0
9600,32.0,Other,Software Engineer,5.07,57.0,8.85,7.98,4.13,2.0,,232.0,4.56
9601,,Male,Teacher,3.27,29.0,4.24,6.97,6.5,1.0,115.0,196.0,5.62
9602,44.0,Male,Designer,9.59,108.0,7.33,5.89,10.0,2.0,92.0,,10.0
9603,39.0,Male,Designer,3.71,55.0,6.93,6.25,7.55,3.0,42.0,102.0,8.07
9604,,Female,Software Engineer,2.12,84.0,7.2,7.23,5.06,0.0,57.0,,4.96
9605,48.0,Female,Designer,6.67,89.0,7.21,4.66,,4.0,70.0,260.0,10.0
9606,44.0,Male,Software Engineer,6.17,87.0,4.62,4.64,9.54,2.0,76.0,,10.0
9607,29.0,Male,Teacher,7.79,53.0,4.67,3.89,10.0,0.0,38.0,241.0,10.0
9608,48.0,Female,Doctor,7.78,85.0,4.34,3.97,10.0,2.0,61.0,222.0,9.12
9609,49.0,Male,Researcher,6.58,36.0,8.69,7.96,4.75,2.0,46.0,93.0,4.22
9610,49.0,Female,Doctor,2.87,106.0,7.05,8.26,3.66,4.0,109.0,277.0,
9611,58.0,Female,Teacher,8.98,,4.39,4.16,10.0,,114.0,201.0,9.83
9612,52.0,Female,Designer,3.23,21.0,6.17,7.63,5.58,1.0,114.0,253.0,5.2
9613,38.0,Female,Freelancer,1.85,109.0,5.8,9.68,1.0,4.0,34.0,80.0,2.78
9614,27.0,Male,Student,3.71,96.0,4.74,4.87,6.63,1.0,111.0,99.0,5.4
9615,33.0,Other,Designer,5.35,23.0,8.11,6.55,6.56,1.0,89.0,199.0,4.69
9616,24.0,Male,Researcher,2.86,68.0,7.88,4.9,6.67,4.0,88.0,107.0,7.76
9617,21.0,Male,Software Engineer,4.0,87.0,6.32,8.26,4.73,3.0,,123.0,4.67
9618,44.0,,Manager,5.62,98.0,6.61,6.43,,3.0,12.0,135.0,6.05
9619,42.0,Other,Researcher,3.91,85.0,6.18,7.0,4.91,4.0,40.0,,4.78
9620,48.0,Female,Student,1.8,32.0,6.76,8.01,3.63,,76.0,81.0,5.57
9621,28.0,Male,Teacher,2.77,16.0,7.66,10.0,2.58,4.0,,175.0,3.52
9622,37.0,Female,Doctor,8.15,115.0,8.38,4.52,10.0,2.0,8.0,59.0,10.0
9623,53.0,Male,Doctor,9.59,61.0,6.96,,10.0,0.0,38.0,,9.42
9624,34.0,Other,Freelancer,2.34,11.0,4.63,10.0,1.42,4.0,93.0,199.0,1.98
9625,28.0,Male,Designer,7.13,29.0,7.86,7.08,7.94,0.0,112.0,39.0,7.41
9626,47.0,Female,Doctor,9.15,89.0,5.86,2.83,10.0,2.0,58.0,187.0,10.0
9627,52.0,Female,Researcher,3.69,12.0,,8.7,2.69,2.0,115.0,132.0,3.29
9628,58.0,Male,Designer,8.47,5.0,4.99,4.4,10.0,,,159.0,9.77
9629,,Female,Freelancer,9.14,66.0,4.82,5.74,10.0,1.0,24.0,206.0,9.14
9630,39.0,,Freelancer,3.7,10.0,4.26,9.71,2.61,3.0,26.0,193.0,4.57
9631,44.0,Female,Software Engineer,1.51,106.0,5.57,5.73,5.77,0.0,69.0,47.0,5.35
9632,54.0,Female,Software Engineer,9.25,59.0,6.99,4.64,10.0,3.0,7.0,232.0,10.0
9633,52.0,Female,Teacher,,116.0,5.59,5.6,7.78,1.0,38.0,209.0,7.84
9634,21.0,Male,Manager,1.12,9.0,5.2,8.05,2.26,2.0,,75.0,2.57
9635,33.0,Other,Software Engineer,5.27,74.0,8.97,7.68,7.36,3.0,32.0,32.0,7.53
9636,33.0,Male,Designer,2.04,15.0,8.99,7.76,4.07,0.0,107.0,92.0,3.19
9637,38.0,Female,Doctor,,83.0,7.02,3.15,10.0,4.0,55.0,188.0,9.05
9638,,Female,Software Engineer,2.39,41.0,5.62,7.42,3.78,2.0,22.0,196.0,4.21
9639,53.0,Female,Software Engineer,3.74,43.0,8.31,5.87,6.39,3.0,34.0,74.0,7.21
9640,,Female,Designer,8.11,18.0,7.68,6.17,8.99,0.0,67.0,218.0,10.0
9641,34.0,,Freelancer,8.26,72.0,7.08,3.85,10.0,1.0,,29.0,9.84
9642,43.0,Female,,9.11,99.0,8.54,3.89,10.0,0.0,16.0,287.0,9.34
9643,39.0,Male,Doctor,5.48,14.0,6.23,6.64,5.49,0.0,39.0,100.0,7.02
9644,45.0,Male,Manager,9.88,86.0,5.28,4.73,10.0,2.0,117.0,261.0,
9645,18.0,Female,Doctor,5.65,84.0,8.84,6.61,6.45,2.0,75.0,282.0,4.31
9646,53.0,Female,Freelancer,8.12,,,5.4,10.0,4.0,116.0,245.0,10.0
9647,54.0,Male,Manager,4.26,4.0,8.56,7.21,5.85,3.0,13.0,276.0,5.66
9648,19.0,Female,Doctor,9.47,114.0,8.59,2.44,10.0,3.0,37.0,,9.08
9649,34.0,Male,Researcher,7.17,85.0,5.91,3.78,9.47,0.0,95.0,133.0,10.0
9650,57.0,Male,Researcher,1.69,30.0,8.3,8.19,2.85,3.0,64.0,168.0,3.52
9651,55.0,Male,Freelancer,1.98,78.0,8.45,5.95,5.49,2.0,110.0,174.0,5.19
9652,38.0,Female,Doctor,9.02,27.0,6.74,4.67,10.0,2.0,34.0,247.0,6.69
9653,26.0,Female,Student,8.29,37.0,7.13,5.87,9.94,3.0,96.0,95.0,9.27
9654,30.0,Female,Freelancer,3.97,51.0,6.89,6.73,6.32,1.0,52.0,151.0,7.78
9655,28.0,Male,Doctor,5.69,14.0,4.08,5.28,9.15,3.0,118.0,28.0,8.93
9656,33.0,Female,Freelancer,8.67,112.0,,3.53,10.0,0.0,9.0,193.0,10.0
9657,33.0,Male,Freelancer,1.93,18.0,,,2.75,2.0,77.0,295.0,2.72
9658,19.0,Female,Student,2.24,34.0,6.26,9.01,1.73,4.0,73.0,248.0,1.87
9659,59.0,Female,Doctor,7.44,81.0,4.23,3.44,10.0,2.0,0.0,100.0,10.0
9660,25.0,Male,Freelancer,1.74,73.0,6.28,8.73,3.14,4.0,87.0,203.0,4.83
9661,59.0,Female,Freelancer,4.17,,5.52,8.38,4.42,3.0,71.0,75.0,4.63
9662,30.0,Other,Doctor,,113.0,7.87,6.06,5.72,0.0,42.0,,5.48
9663,34.0,Male,Designer,7.84,87.0,6.4,5.26,8.57,0.0,101.0,258.0,
9664,,Female,Manager,1.02,46.0,6.56,7.42,4.07,0.0,,33.0,3.46
9665,41.0,Female,Doctor,2.04,,8.52,5.41,4.78,1.0,68.0,,5.42
9666,20.0,Male,Software Engineer,1.89,114.0,6.41,6.38,2.55,3.0,39.0,190.0,3.52
9667,,Female,Doctor,3.86,19.0,4.78,,4.1,1.0,61.0,172.0,3.25
9668,30.0,Female,Researcher,3.09,100.0,4.56,6.84,5.84,4.0,14.0,105.0,5.64
9669,36.0,Male,Teacher,3.05,74.0,5.53,4.33,7.45,1.0,68.0,68.0,6.63
9670,24.0,Male,Researcher,4.33,8.0,5.33,7.6,4.84,0.0,59.0,53.0,5.83
9671,26.0,,Designer,2.93,4.0,8.09,8.01,2.8,2.0,85.0,186.0,2.65
9672,36.0,Female,Designer,1.96,10.0,7.79,10.0,1.3,0.0,90.0,160.0,2.51
9673,57.0,Male,Doctor,6.25,117.0,4.29,5.18,8.96,3.0,,111.0,10.0
9674,39.0,Male,Teacher,9.57,102.0,5.0,3.84,10.0,3.0,34.0,107.0,9.93
9675,35.0,Female,Freelancer,,90.0,6.24,5.75,6.61,0.0,,130.0,6.31
9676,40.0,Male,Manager,7.81,1.0,4.44,7.8,8.6,0.0,60.0,153.0,10.0
9677,19.0,Male,Doctor,9.75,51.0,4.83,4.75,10.0,3.0,58.0,191.0,10.0
9678,28.0,Female,Software Engineer,2.38,117.0,,8.18,4.29,1.0,1.0,184.0,5.21
9679,48.0,Female,Freelancer,5.14,19.0,6.71,5.37,8.1,1.0,22.0,62.0,7.43
9680,50.0,Male,Designer,6.24,20.0,7.98,8.32,5.3,3.0,20.0,79.0,5.89
9681,31.0,Male,,3.9,50.0,,6.6,5.89,,4.0,,6.1
9682,,Female,Designer,6.52,113.0,5.87,4.12,10.0,0.0,90.0,88.0,10.0
9683,28.0,Male,Manager,6.61,29.0,8.29,6.52,8.23,3.0,17.0,53.0,8.0
9684,50.0,Male,Teacher,8.58,47.0,7.29,4.7,10.0,3.0,33.0,261.0,10.0
9685,24.0,Male,Student,8.49,0.0,7.39,5.51,10.0,1.0,99.0,191.0,10.0
9686,48.0,Male,Manager,2.28,34.0,7.19,8.86,3.32,3.0,109.0,245.0,
9687,31.0,Male,Teacher,2.52,25.0,6.71,7.62,4.88,,101.0,160.0,4.03
9688,45.0,Other,,3.0,95.0,8.96,7.3,5.03,0.0,26.0,296.0,5.31
9689,33.0,Male,Freelancer,3.35,8.0,8.47,6.41,5.64,3.0,50.0,148.0,5.41
9690,36.0,Male,Software Engineer,6.08,112.0,7.55,5.64,8.02,4.0,,119.0,7.55
9691,34.0,Male,Teacher,3.95,39.0,7.39,,5.24,0.0,78.0,72.0,4.41
9692,43.0,Female,Manager,,20.0,4.42,4.38,10.0,1.0,88.0,115.0,9.59
9693,23.0,Female,Student,2.06,79.0,6.43,6.55,5.06,4.0,82.0,,5.57
9694,26.0,Male,Freelancer,3.22,11.0,6.48,,3.86,4.0,16.0,298.0,2.89
9695,34.0,Female,Software Engineer,8.81,99.0,4.26,3.27,10.0,2.0,,296.0,10.0
9696,48.0,Male,Software Engineer,6.26,36.0,7.78,5.48,8.95,4.0,0.0,238.0,8.48
9697,29.0,Female,Researcher,5.93,90.0,4.01,5.51,8.75,3.0,26.0,158.0,9.61
9698,40.0,Male,Student,6.35,70.0,6.13,5.92,7.1,2.0,58.0,219.0,7.71
9699,22.0,Male,Researcher,3.27,93.0,8.52,7.16,3.58,1.0,73.0,208.0,4.34
9700,53.0,Male,Doctor,7.85,23.0,5.7,4.87,9.9,4.0,38.0,180.0,9.13
9701,53.0,Male,Teacher,5.47,49.0,6.91,6.83,5.97,2.0,53.0,111.0,7.76
9702,20.0,Female,Manager,1.38,53.0,5.54,6.79,4.41,0.0,73.0,249.0,4.48
9703,41.0,Male,Software Engineer,2.59,93.0,4.89,5.09,7.19,4.0,95.0,243.0,7.11
9704,34.0,Female,Manager,8.35,83.0,7.65,5.23,10.0,2.0,53.0,74.0,10.0
9705,56.0,Male,Teacher,4.11,109.0,5.02,4.58,8.1,0.0,84.0,133.0,9.88
9706,43.0,Female,Freelancer,7.96,103.0,4.36,2.35,10.0,2.0,71.0,253.0,8.5
9707,,Male,Student,6.97,108.0,6.18,2.87,10.0,0.0,72.0,262.0,10.0
9708,29.0,Female,Researcher,3.71,27.0,7.54,,3.41,,113.0,277.0,
9709,18.0,Male,Designer,2.14,3.0,6.9,9.06,4.53,0.0,35.0,68.0,4.61
9710,38.0,Male,Student,8.26,11.0,,6.06,8.18,4.0,17.0,104.0,9.58
9711,36.0,Male,Teacher,6.79,66.0,8.09,5.76,9.01,4.0,4.0,171.0,8.27
9712,38.0,Female,Software Engineer,3.71,36.0,4.49,6.88,6.78,4.0,45.0,223.0,7.14
9713,35.0,Female,Freelancer,5.71,3.0,7.35,6.49,6.17,4.0,118.0,93.0,7.23
9714,20.0,Male,Teacher,6.51,14.0,7.03,,9.78,,85.0,133.0,9.66
9715,49.0,Male,Freelancer,1.02,27.0,8.49,9.75,3.14,4.0,77.0,72.0,3.59
9716,27.0,,Designer,7.03,36.0,6.63,6.14,7.89,,95.0,87.0,7.37
9717,57.0,Male,Software Engineer,6.9,8.0,8.09,5.4,8.73,2.0,111.0,244.0,8.92
9718,32.0,Female,Freelancer,1.74,13.0,5.08,10.0,1.39,1.0,31.0,198.0,1.78
9719,22.0,Male,Designer,8.09,95.0,6.73,2.81,10.0,,75.0,131.0,
9720,21.0,,Freelancer,8.43,111.0,6.66,4.22,10.0,4.0,68.0,69.0,10.0
9721,45.0,Female,,3.61,66.0,5.48,4.9,6.25,2.0,115.0,228.0,7.08
9722,21.0,Male,Manager,2.46,110.0,4.03,5.74,6.82,2.0,91.0,36.0,6.16
9723,32.0,Male,Student,7.18,81.0,7.72,,10.0,0.0,27.0,218.0,10.0
9724,34.0,Female,Doctor,2.11,49.0,5.98,8.91,2.79,2.0,92.0,76.0,2.91
9725,20.0,Male,Teacher,8.72,77.0,5.5,6.71,9.81,2.0,113.0,227.0,10.0
9726,27.0,,Researcher,5.32,24.0,4.97,5.81,7.21,0.0,97.0,251.0,7.77
9727,59.0,Female,Doctor,9.19,38.0,8.26,3.95,10.0,2.0,16.0,38.0,9.5
9728,40.0,Male,Student,6.78,25.0,5.67,8.6,6.5,0.0,53.0,200.0,6.56
9729,35.0,Male,Software Engineer,3.57,59.0,5.02,6.45,4.84,2.0,13.0,191.0,3.48
9730,18.0,Male,Manager,5.21,51.0,6.62,8.07,4.87,4.0,39.0,29.0,5.01
9731,52.0,Male,Designer,5.76,69.0,7.91,6.73,5.72,1.0,79.0,25.0,6.08
9732,48.0,,Freelancer,8.34,25.0,7.01,6.12,10.0,1.0,84.0,206.0,10.0
9733,18.0,Male,Researcher,8.76,47.0,8.8,6.73,8.78,4.0,90.0,254.0,8.18
9734,20.0,Female,Software Engineer,7.15,53.0,8.78,6.21,9.12,2.0,13.0,,7.69
9735,20.0,Female,Manager,3.65,114.0,8.51,4.71,9.31,4.0,107.0,120.0,
9736,54.0,Female,Doctor,5.76,40.0,6.83,5.53,7.17,1.0,1.0,135.0,
9737,36.0,Female,Teacher,2.18,115.0,7.84,5.97,4.59,1.0,6.0,242.0,5.76
9738,,Female,Doctor,3.07,0.0,5.44,7.63,3.58,4.0,82.0,196.0,2.82
9739,42.0,Female,Student,3.73,113.0,6.88,7.35,6.29,2.0,21.0,136.0,4.57
9740,50.0,Female,Student,1.65,20.0,4.33,7.94,2.93,1.0,17.0,280.0,3.75
9741,,Male,Teacher,8.96,77.0,5.32,,10.0,4.0,117.0,20.0,9.91
9742,,Female,,2.1,,5.63,,7.45,1.0,92.0,253.0,8.21
9743,43.0,Female,Software Engineer,7.27,71.0,5.81,5.67,7.78,4.0,87.0,292.0,6.97
9744,21.0,Male,Freelancer,5.55,118.0,4.81,4.06,9.01,1.0,7.0,53.0,8.28
9745,31.0,Other,Freelancer,8.49,24.0,4.42,6.95,9.62,4.0,98.0,233.0,
9746,44.0,Female,,7.67,112.0,6.89,5.95,8.68,3.0,98.0,251.0,9.99
9747,50.0,,Student,7.84,17.0,6.46,4.96,8.99,2.0,42.0,156.0,8.43
9748,39.0,Male,Teacher,4.77,14.0,6.92,6.93,5.13,1.0,99.0,81.0,4.51
9749,,Other,Software Engineer,8.51,41.0,4.65,4.4,10.0,2.0,37.0,175.0,10.0
9750,40.0,Female,Researcher,1.85,19.0,8.74,9.51,1.0,3.0,73.0,36.0,1.0
9751,38.0,Female,Researcher,5.0,15.0,6.07,7.59,5.2,3.0,54.0,105.0,6.02
9752,58.0,Female,Doctor,9.95,6.0,6.25,4.31,10.0,3.0,49.0,97.0,9.92
9753,40.0,Male,Designer,9.53,92.0,6.73,2.9,10.0,,48.0,,10.0
9754,21.0,Male,Teacher,1.74,94.0,7.45,8.78,2.77,1.0,105.0,231.0,3.37
9755,38.0,Female,Software Engineer,6.16,92.0,5.92,6.0,7.6,1.0,95.0,248.0,7.66
9756,54.0,Male,Designer,,80.0,4.72,7.23,5.96,2.0,35.0,209.0,7.15
9757,48.0,Female,Freelancer,7.56,4.0,7.92,7.45,5.94,0.0,29.0,288.0,4.42
9758,38.0,Male,Teacher,7.62,17.0,5.3,5.82,8.9,4.0,78.0,215.0,9.9
9759,43.0,Male,Doctor,1.0,77.0,6.21,9.6,1.9,1.0,15.0,159.0,2.62
9760,58.0,Male,Doctor,8.61,94.0,7.16,4.15,10.0,3.0,101.0,101.0,10.0
9761,52.0,Male,,3.01,113.0,8.83,5.93,6.28,2.0,86.0,193.0,4.69
9762,55.0,Male,Software Engineer,9.69,17.0,4.17,4.78,10.0,1.0,78.0,50.0,10.0
9763,41.0,Male,Doctor,9.15,63.0,6.59,3.67,10.0,3.0,69.0,206.0,9.65
9764,28.0,Male,Doctor,2.72,110.0,8.68,5.8,5.98,3.0,70.0,103.0,
9765,58.0,Female,Teacher,6.73,24.0,5.28,5.11,10.0,3.0,78.0,112.0,10.0
9766,46.0,Female,Manager,3.67,74.0,4.56,4.3,7.42,1.0,23.0,23.0,7.41
9767,20.0,Male,Freelancer,1.93,25.0,6.98,8.6,1.3,1.0,66.0,126.0,1.63
9768,18.0,Female,Manager,8.87,68.0,24.0,4.87,10.0,2.0,52.0,168.0,9.5
9769,36.0,Male,Software Engineer,2.63,15.0,8.39,,4.73,2.0,55.0,87.0,5.13
9770,39.0,Male,Designer,4.79,62.0,7.62,5.24,7.72,2.0,47.0,73.0,8.7
9771,31.0,Female,Doctor,9.32,71.0,4.61,3.89,10.0,0.0,77.0,22.0,10.0
9772,31.0,,Designer,1.68,76.0,6.89,8.79,1.41,,20.0,256.0,
9773,33.0,Male,Software Engineer,5.96,57.0,4.14,,6.63,1.0,8.0,135.0,6.45
9774,50.0,Male,Freelancer,6.15,95.0,8.23,6.13,8.48,2.0,55.0,133.0,7.81
9775,30.0,,Software Engineer,7.87,117.0,5.03,5.93,8.57,0.0,40.0,290.0,7.7
9776,55.0,Male,Student,8.44,26.0,7.66,3.6,10.0,1.0,111.0,136.0,10.0
9777,29.0,Female,Doctor,4.82,48.0,4.53,8.75,6.25,2.0,42.0,62.0,5.68
9778,55.0,Male,Freelancer,7.69,89.0,6.36,6.26,6.74,1.0,11.0,154.0,6.32
9779,56.0,Male,Manager,9.19,72.0,8.65,4.28,10.0,0.0,114.0,116.0,10.0
9780,50.0,Female,Manager,8.98,46.0,4.37,6.45,10.0,4.0,23.0,163.0,10.0
9781,50.0,Male,Researcher,5.52,70.0,5.48,6.4,8.58,3.0,43.0,282.0,8.88
9782,46.0,Female,Software Engineer,,49.0,7.91,4.69,8.88,2.0,104.0,245.0,8.61
9783,22.0,Female,Software Engineer,7.06,45.0,6.32,4.66,10.0,3.0,19.0,140.0,10.0
9784,23.0,Male,Doctor,8.37,7.0,7.25,4.63,10.0,2.0,34.0,297.0,9.58
9785,48.0,Male,Student,5.57,1.0,8.06,8.15,5.84,0.0,34.0,213.0,7.12
9786,33.0,Female,Student,2.01,,7.92,9.75,1.0,4.0,97.0,132.0,2.05
9787,48.0,Male,Student,4.47,35.0,5.98,8.46,4.44,4.0,,111.0,5.38
9788,42.0,Male,Student,7.48,87.0,6.15,4.01,10.0,,48.0,,9.63
9789,50.0,Male,Freelancer,6.61,118.0,6.86,6.5,8.37,1.0,4.0,52.0,7.8
9790,,Female,Teacher,,97.0,4.61,4.4,9.45,1.0,47.0,278.0,
9791,27.0,Female,Doctor,5.5,41.0,8.35,8.26,4.7,1.0,46.0,154.0,2.45
9792,41.0,Female,Doctor,2.57,,4.47,7.37,3.36,4.0,81.0,51.0,4.6
9793,,Male,,2.04,10.0,4.92,8.07,3.47,4.0,54.0,218.0,3.11
9794,58.0,Female,Freelancer,5.33,,8.72,7.31,,1.0,72.0,68.0,8.01
9795,48.0,Male,Manager,2.85,,5.41,7.82,4.27,3.0,69.0,29.0,5.19
9796,30.0,Male,Freelancer,9.84,73.0,5.22,1.44,10.0,4.0,70.0,41.0,9.85
9797,20.0,Female,Student,2.79,92.0,6.13,6.86,4.86,,110.0,82.0,3.69
9798,51.0,Female,Student,6.1,48.0,,4.76,8.35,0.0,,109.0,7.49
9799,45.0,Female,Manager,1.02,55.0,5.83,8.75,1.24,3.0,93.0,190.0,1.18
9800,36.0,Male,Researcher,3.28,103.0,8.37,7.32,4.03,2.0,21.0,299.0,2.95
9801,40.0,Female,Freelancer,,69.0,4.75,6.4,5.52,4.0,96.0,171.0,6.14
9802,49.0,Female,Manager,7.64,111.0,4.59,4.11,9.5,0.0,35.0,116.0,10.0
9803,30.0,Male,Software Engineer,5.46,73.0,4.39,6.35,7.38,1.0,112.0,52.0,9.27
9804,50.0,Male,Teacher,1.11,29.0,5.49,8.3,2.81,0.0,116.0,149.0,
9805,51.0,Male,Manager,4.41,54.0,5.0,6.86,6.26,4.0,62.0,258.0,4.99
9806,50.0,Male,Doctor,6.8,27.0,6.31,4.17,10.0,4.0,4.0,24.0,10.0
9807,22.0,Female,Teacher,6.73,92.0,8.98,4.38,10.0,3.0,46.0,128.0,10.0
9808,20.0,Male,Freelancer,1.48,50.0,8.34,9.0,1.89,3.0,90.0,212.0,3.4
9809,24.0,Female,Manager,9.36,88.0,8.47,3.65,10.0,1.0,49.0,132.0,9.0
9810,41.0,Female,Researcher,3.22,99.0,8.15,6.05,4.71,2.0,55.0,193.0,5.01
9811,39.0,Female,Doctor,9.02,26.0,5.36,5.1,10.0,3.0,108.0,110.0,9.35
9812,40.0,Male,Student,,97.0,5.13,5.67,6.42,0.0,83.0,,6.53
9813,47.0,Other,Freelancer,6.11,51.0,7.66,5.12,9.36,0.0,97.0,113.0,9.99
9814,120.0,Male,Student,4.65,33.0,6.99,7.26,5.0,2.0,35.0,173.0,5.67
9815,49.0,Female,Doctor,6.23,31.0,5.03,5.98,8.93,4.0,84.0,256.0,8.52
9816,24.0,Female,Researcher,5.48,43.0,8.84,6.41,7.5,0.0,14.0,200.0,7.01
9817,50.0,Male,Designer,1.02,3.0,6.12,10.0,1.69,4.0,81.0,55.0,3.05
9818,22.0,Female,Freelancer,4.16,47.0,8.07,7.51,4.91,3.0,116.0,53.0,4.96
9819,45.0,Female,Student,1.1,97.0,4.37,6.51,4.0,4.0,48.0,154.0,4.05
9820,25.0,Female,Researcher,7.15,15.0,4.18,5.01,9.39,4.0,,74.0,8.09
9821,32.0,Female,Researcher,8.68,59.0,6.28,,10.0,1.0,38.0,123.0,9.61
9822,21.0,Female,Software Engineer,4.46,46.0,4.6,,4.05,1.0,113.0,228.0,5.1
9823,51.0,Male,Manager,5.72,109.0,,5.53,9.21,3.0,69.0,203.0,9.43
9824,22.0,Female,Student,1.59,74.0,8.06,8.91,3.27,,108.0,217.0,1.0
9825,50.0,Female,,4.47,14.0,6.27,9.25,5.43,1.0,15.0,89.0,4.33
9826,22.0,Male,Researcher,,119.0,8.9,8.24,3.9,0.0,53.0,267.0,
9827,55.0,Female,Teacher,,101.0,5.19,,1.0,1.0,109.0,56.0,2.57
9828,51.0,Female,,2.55,93.0,7.39,8.02,,1.0,91.0,112.0,3.92
9829,43.0,Female,Student,8.84,55.0,4.09,4.63,10.0,0.0,29.0,209.0,10.0
9830,18.0,Male,Manager,9.84,90.0,5.86,2.86,10.0,2.0,101.0,233.0,9.14
9831,21.0,,Student,8.91,15.0,4.4,5.7,9.87,1.0,57.0,,10.0
9832,56.0,Male,Manager,9.73,0.0,5.84,6.52,10.0,1.0,110.0,154.0,9.76
9833,43.0,Male,Teacher,7.58,24.0,5.9,5.93,7.55,3.0,73.0,232.0,7.61
9834,50.0,Female,Manager,2.44,63.0,5.88,6.83,4.34,2.0,73.0,94.0,3.28
9835,50.0,Male,Software Engineer,6.07,91.0,6.07,5.68,9.94,0.0,66.0,126.0,9.47
9836,,Male,Designer,7.58,42.0,7.08,6.29,7.65,2.0,40.0,187.0,8.4
9837,37.0,Female,Freelancer,5.62,13.0,4.95,6.77,8.33,0.0,110.0,238.0,9.57
9838,33.0,Male,Manager,5.99,97.0,5.17,6.89,5.19,4.0,17.0,203.0,
9839,38.0,Male,Freelancer,6.28,119.0,7.23,3.88,10.0,3.0,85.0,281.0,9.82
9840,43.0,Female,Manager,5.2,47.0,6.33,5.99,8.4,3.0,62.0,32.0,9.41
9841,40.0,Female,Freelancer,,67.0,4.81,7.54,3.7,3.0,,68.0,3.66
9842,35.0,Female,Software Engineer,6.73,,7.94,7.21,7.29,4.0,71.0,182.0,7.48
9843,48.0,Female,Researcher,1.48,79.0,8.65,8.15,1.46,0.0,59.0,185.0,
9844,59.0,Male,Freelancer,2.54,14.0,6.33,,3.45,2.0,,188.0,2.91
9845,29.0,,,9.33,97.0,7.07,4.28,10.0,1.0,71.0,174.0,9.9
9846,18.0,Male,Doctor,5.4,76.0,8.08,7.75,7.7,4.0,2.0,62.0,6.18
9847,59.0,Male,Doctor,8.4,16.0,8.82,6.34,10.0,1.0,117.0,,9.56
9848,26.0,,Manager,7.54,91.0,8.85,6.2,7.46,3.0,93.0,106.0,7.84
9849,20.0,,Teacher,3.89,51.0,8.61,6.36,7.0,3.0,9.0,,5.25
9850,43.0,Male,Software Engineer,8.23,9.0,8.08,7.69,6.48,2.0,71.0,176.0,
9851,26.0,Female,Manager,,110.0,6.13,7.68,4.92,1.0,56.0,36.0,4.34
9852,59.0,Female,Freelancer,8.87,16.0,7.35,4.83,9.9,1.0,70.0,28.0,9.94
9853,33.0,Male,Student,7.13,7.0,7.82,5.86,9.92,1.0,101.0,235.0,8.79
9854,41.0,Female,Manager,9.34,1.0,4.46,6.4,9.35,3.0,118.0,133.0,9.07
9855,31.0,Female,Doctor,9.06,55.0,4.58,6.26,7.8,2.0,102.0,238.0,7.3
9856,20.0,Male,Software Engineer,4.42,64.0,7.53,6.5,6.34,4.0,18.0,59.0,6.13
9857,51.0,Male,Student,8.71,54.0,7.33,6.23,9.0,0.0,13.0,153.0,6.17
9858,50.0,Male,Researcher,6.07,118.0,8.02,5.91,8.89,4.0,49.0,,9.22
9859,41.0,Male,Software Engineer,2.41,68.0,4.92,7.7,3.0,3.0,32.0,197.0,5.49
9860,26.0,Female,Teacher,,98.0,,4.0,10.0,1.0,63.0,152.0,9.22
9861,30.0,Male,Doctor,9.17,85.0,5.19,5.59,10.0,4.0,110.0,188.0,9.46
9862,19.0,Male,Designer,1.76,106.0,4.68,7.67,2.63,,91.0,238.0,3.84
9863,24.0,Male,Manager,9.37,79.0,5.62,6.09,,4.0,83.0,53.0,8.83
9864,38.0,Female,Freelancer,6.41,116.0,8.04,3.59,10.0,1.0,39.0,226.0,10.0
9865,36.0,Male,Doctor,,72.0,4.14,7.45,,1.0,107.0,154.0,3.4
9866,,Female,Doctor,5.88,35.0,5.13,7.07,6.25,3.0,64.0,60.0,5.56
9867,39.0,Male,Teacher,8.17,8.0,8.78,5.45,10.0,0.0,89.0,,9.95
9868,28.0,Female,Student,5.8,13.0,4.09,6.28,7.06,2.0,73.0,298.0,5.39
9869,50.0,Female,Doctor,7.37,73.0,5.39,4.96,,0.0,31.0,178.0,9.8
9870,49.0,Female,Student,8.92,21.0,5.63,5.46,10.0,3.0,112.0,274.0,9.46
9871,38.0,Female,Student,8.83,15.0,8.62,6.33,9.74,3.0,31.0,251.0,9.38
9872,56.0,Female,Teacher,2.61,40.0,8.26,8.5,3.96,3.0,19.0,251.0,3.54
9873,37.0,Female,Doctor,4.84,66.0,6.3,,8.18,,35.0,152.0,8.43
9874,25.0,Female,Manager,,27.0,,6.29,5.45,2.0,93.0,100.0,4.4
9875,59.0,Male,Teacher,,93.0,8.72,6.3,7.33,4.0,33.0,281.0,6.98
9876,54.0,Female,Teacher,9.59,28.0,4.94,4.08,10.0,3.0,32.0,207.0,10.0
9877,26.0,Other,,2.64,,6.38,7.09,5.84,1.0,77.0,202.0,5.81
9878,42.0,Male,Manager,4.63,27.0,6.09,,4.35,3.0,21.0,241.0,3.76
9879,42.0,Other,Teacher,9.59,85.0,8.68,3.6,10.0,1.0,91.0,192.0,9.21
